Source,Technology,Factor_Type,Job_Type,Unit,Year,Value,Value_Numeric,Method_Applied,Mapped_Rutovitz_Tech,Rutovitz_2030_Factor,Mapped_Catalogue_Tech,Learning_Rate,Projection_Input,Base_Year,Projected_Year,Projected_Value,Interpolation_Method,Default_Source,Default_Source_Note
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2024,0.13496,0.13496,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2024,0.13496,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2025,0.1344,0.1344,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2025,0.1344,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2026,0.13384,0.13384,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2026,0.13384,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2027,0.13328,0.13328,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2027,0.13328,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2028,0.13272,0.13272,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2028,0.13272,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2029,0.13216,0.13216,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2029,0.13216,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2030,0.1316,0.1316,Rutovitz Table 9 decline to 2030,Oil,0.94,,,Rutovitz Table 9 Latin America 2030,2015,2030,0.1316,Known datapoint,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2031,0.131350413793,0.131350413793,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2031,0.131350413793,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2032,0.131100827586,0.131100827586,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2032,0.131100827586,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2033,0.130851241379,0.130851241379,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2033,0.130851241379,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2034,0.130601655172,0.130601655172,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2034,0.130601655172,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2035,0.130352068966,0.130352068966,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2035,0.130352068966,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2036,0.130102482759,0.130102482759,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2036,0.130102482759,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2037,0.129852896552,0.129852896552,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2037,0.129852896552,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2038,0.129603310345,0.129603310345,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2038,0.129603310345,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2039,0.129353724138,0.129353724138,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2039,0.129353724138,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2040,0.129104137931,0.129104137931,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2040,0.129104137931,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2041,0.128854551724,0.128854551724,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2041,0.128854551724,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2042,0.128604965517,0.128604965517,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2042,0.128604965517,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2043,0.12835537931,0.12835537931,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2043,0.12835537931,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2044,0.128105793103,0.128105793103,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2044,0.128105793103,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2045,0.127856206897,0.127856206897,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2045,0.127856206897,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2046,0.12760662069,0.12760662069,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2046,0.12760662069,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2047,0.127357034483,0.127357034483,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2047,0.127357034483,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2048,0.127107448276,0.127107448276,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2048,0.127107448276,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2049,0.126857862069,0.126857862069,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2049,0.126857862069,Linear interpolation between known datapoints,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2050,0.126608275862,0.126608275862,CAPEX/OPEX ratio projection using proxy mapping,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2050,0.126608275862,Known datapoint,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2051,0.126608275862,0.126608275862,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2051,0.126608275862,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2052,0.126608275862,0.126608275862,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2052,0.126608275862,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2053,0.126608275862,0.126608275862,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2053,0.126608275862,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2054,0.126608275862,0.126608275862,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2054,0.126608275862,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
Rutovitz 2015,Oil and diesel,O&M,Direct,job/MW,2055,0.126608275862,0.126608275862,Linear interpolation,Oil,,SCGT (GAS),,OPEX 2050/2030=0.9620689655172414,2030,2055,0.126608275862,Linear interpolation to 2050; held constant after 2050,Rutovitz 2015,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2024,7.247,7.247,Original,,,,,,2024,2024,7.247,Known datapoint,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2025,7.18543249676,7.18543249676,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2025,7.18543249676,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2026,7.12386499353,7.12386499353,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2026,7.12386499353,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2027,7.06229749029,7.06229749029,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2027,7.06229749029,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2028,7.00072998706,7.00072998706,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2028,7.00072998706,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2029,6.93916248382,6.93916248382,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2029,6.93916248382,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2030,6.87759498058,6.87759498058,CAPEX/OPEX ratio projection,,,Wind Onshore,,CAPEX 2030/2024=0.94902649104247,2024,2030,6.87759498058,Known datapoint,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2031,6.85935323238,6.85935323238,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2031,6.85935323238,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2032,6.84111148418,6.84111148418,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2032,6.84111148418,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2033,6.82286973598,6.82286973598,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2033,6.82286973598,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2034,6.80462798778,6.80462798778,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2034,6.80462798778,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2035,6.78638623958,6.78638623958,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2035,6.78638623958,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2036,6.76814449138,6.76814449138,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2036,6.76814449138,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2037,6.74990274318,6.74990274318,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2037,6.74990274318,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2038,6.73166099498,6.73166099498,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2038,6.73166099498,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2039,6.71341924678,6.71341924678,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2039,6.71341924678,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2040,6.69517749858,6.69517749858,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2040,6.69517749858,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2041,6.67693575038,6.67693575038,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2041,6.67693575038,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2042,6.65869400218,6.65869400218,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2042,6.65869400218,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2043,6.64045225398,6.64045225398,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2043,6.64045225398,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2044,6.62221050578,6.62221050578,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2044,6.62221050578,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2045,6.60396875758,6.60396875758,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2045,6.60396875758,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2046,6.58572700938,6.58572700938,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2046,6.58572700938,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2047,6.56748526118,6.56748526118,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2047,6.56748526118,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2048,6.54924351298,6.54924351298,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2048,6.54924351298,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2049,6.53100176478,6.53100176478,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2049,6.53100176478,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2050,6.51276001658,6.51276001658,CAPEX/OPEX ratio projection,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2050,6.51276001658,Known datapoint,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2051,6.51276001658,6.51276001658,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2051,6.51276001658,Linear interpolation to 2050; held constant after 2050,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2052,6.51276001658,6.51276001658,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2052,6.51276001658,Linear interpolation to 2050; held constant after 2050,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2053,6.51276001658,6.51276001658,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2053,6.51276001658,Linear interpolation to 2050; held constant after 2050,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2054,6.51276001658,6.51276001658,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2054,6.51276001658,Linear interpolation to 2050; held constant after 2050,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Direct,job-yr/MW,2055,6.51276001658,6.51276001658,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2055,6.51276001658,Linear interpolation to 2050; held constant after 2050,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Indirect,job-yr/MW,2024,5.22,5.22,Original,,,,,,2024,2024,5.22,Known datapoint,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Indirect,job-yr/MW,2025,5.17565304721,5.17565304721,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2025,5.17565304721,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Indirect,job-yr/MW,2026,5.13130609441,5.13130609441,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2026,5.13130609441,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Indirect,job-yr/MW,2027,5.08695914162,5.08695914162,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2027,5.08695914162,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Indirect,job-yr/MW,2028,5.04261218883,5.04261218883,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2028,5.04261218883,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Indirect,job-yr/MW,2029,4.99826523603,4.99826523603,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2029,4.99826523603,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Indirect,job-yr/MW,2030,4.95391828324,4.95391828324,CAPEX/OPEX ratio projection,,,Wind Onshore,,CAPEX 2030/2024=0.94902649104247,2024,2030,4.95391828324,Known datapoint,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Indirect,job-yr/MW,2031,4.9407787875,4.9407787875,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2031,4.9407787875,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Indirect,job-yr/MW,2032,4.92763929177,4.92763929177,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2032,4.92763929177,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Indirect,job-yr/MW,2033,4.91449979603,4.91449979603,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2033,4.91449979603,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Indirect,job-yr/MW,2034,4.90136030029,4.90136030029,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2034,4.90136030029,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Indirect,job-yr/MW,2035,4.88822080456,4.88822080456,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2035,4.88822080456,Linear interpolation between known datapoints,I-JEDI,
I-JEDI,Onshore wind,Construction&Manufacturing,Indirect,job-yr/MW,2036,4.87508130882,4.87508130882,Linear interpolation,,,Wind Onshore,,CAPEX 2050/2030=0.9469531187817524,2030,2036,4.87508130882,Linear interpolation between known datapoints,I-JEDI,
